52.4148,1.7028,285.37,1012.0,72.0,280.48,0.0,83.0,2.68,191.0,16.3,1
54.3729,-7.2134,282.83,1023.0,83.0,280.09,0.13,57.0,6.48,287.0,14.69,1
54.9418,-6.2153,282.19,1021.0,84.0,279.63,0.0,81.0,8.98,291.0,16.87,1
57.7882,-4.2482,279.15,1009.0,76.0,275.25,0.0,79.0,9.83,299.0,16.09,1
52.6567,0.6833,284.27,1016.0,71.0,279.22,0.0,40.0,11.83,270.0,16.3,1
54.5782,-2.5634,282.05,1015.0,76.0,278.06,0.0,98.0,3.58,305.0,6.26,1
55.7307,-4.775,280.71,1014.0,80.0,277.49,0.0,100.0,5.36,318.0,12.07,1
53.8452,-0.1664,284.25,1013.0,51.0,274.5,0.0,100.0,6.17,270.0,16.3,1
57.4266,-2.3252,278.99,1005.0,79.0,275.63,0.0,72.0,0.89,289.0,3.13,1
53.4626,-0.6911,284.27,1016.0,66.0,278.16,0.0,75.0,13.38,290.0,19.03,1
54.8533,-3.3475,282.78,1017.0,76.0,278.76,0.0,100.0,9.22,285.0,16.2,1
