50.0,-3.2,284.25,1027.0,91.0,282.84,0.1,100.0,10.7,290.0,14.59,0.6925824,3120653.16
50.0,-3.1,284.23,1027.0,90.0,282.65,0.1,100.0,10.73,290.0,14.75,0.63057053,3224450.30
50.0,-3.0,284.15,1027.0,90.0,282.57,0.09,100.0,10.76,290.0,14.91,0.58356065,3330523.92
50.0,-2.9,283.67,1027.0,89.0,281.94,0.09,100.0,10.75,290.0,15.07,0.8264958,3438898.70
50.0,-2.8,283.63,1027.0,89.0,281.9,0.09,100.0,10.74,291.0,15.23,0.68843085,3549599.35
50.0,-2.7,283.62,1027.0,88.0,281.72,0.09,100.0,10.77,291.0,15.37,0.63363576,3648389.77
50.0,-2.6,283.62,1027.0,88.0,281.72,0.09,100.0,10.83,292.0,15.49,0.6191842,3734512.18
50.0,-2.5,283.62,1026.0,87.0,281.55,0.09,100.0,10.89,293.0,15.61,0.64138377,3821979.34
50.0,-2.4,283.62,1026.0,87.0,281.55,0.09,100.0,11.06,293.0,15.77,0.51620406,3940712.09
50.0,-2.3,283.62,1026.0,86.0,281.38,0.09,100.0,11.22,293.0,15.93,0.634067,4061878.74
50.0,-2.2,283.62,1026.0,86.0,281.38,0.09,100.0,11.3,292.0,16.03,0.6680034,4138854.83
50.0,-2.1,283.65,1026.0,86.0,281.41,0.09,100.0,11.31,291.0,16.07,0.49871093,4169915.52
50.0,-2.0,283.69,1026.0,87.0,281.62,0.09,100.0,11.33,290.0,16.11,0.506058,4201131.23
50.0,-1.9,283.74,1026.0,87.0,281.67,0.09,100.0,11.22,289.0,15.91,0.59424484,4046598.96
50.0,-1.8,283.81,1026.0,88.0,281.91,0.09,100.0,11.11,288.0,15.71,0.63360584,3895903.41
50.0,-1.7,284.02,1026.0,88.0,282.11,0.09,98.0,11.09,287.0,15.57,0.7093697,3792673.56
50.0,-1.6,284.02,1026.0,88.0,282.11,0.09,94.0,11.17,286.0,15.49,0.50440496,3734512.18
50.0,-1.5,284.02,1025.0,88.0,282.11,0.12,90.0,11.25,285.0,15.41,0.7016714,3676948.46
50.0,-1.4,284.02,1025.0,88.0,282.11,0.12,79.0,11.53,284.0,15.61,0.7109218,3821979.34
50.0,-1.3,284.02,1025.0,88.0,282.11,0.12,68.0,11.81,284.0,15.81,0.4930215,3970774.61
50.0,-1.2,284.02,1025.0,89.0,282.28,0.12,63.0,12.07,283.0,16.05,0.52840436,4154365.82
50.0,-1.1,284.02,1025.0,89.0,282.28,0.12,62.0,12.33,283.0,16.33,0.64482266,4375605.71
50.0,-1.0,284.02,1025.0,89.0,282.28,0.12,62.0,12.59,283.0,16.61,0.6666996,4604564.11
50.0,-0.9,284.02,1024.0,89.0,282.28,0.12,66.0,12.8,283.0,16.97,0.5760251,4910493.65
50.0,-0.8,284.02,1024.0,89.0,282.28,0.12,71.0,13.01,284.0,17.33,0.5272077,5229682.40
50.0,-0.7,284.02,1024.0,90.0,282.45,0.12,78.0,13.18,284.0,17.65,0.59811693,5524764.31
50.0,-0.6,283.81,1024.0,90.0,282.24,0.12,89.0,13.31,285.0,17.93,0.67151695,5791892.53
50.0,-0.5,283.73,1024.0,90.0,282.16,0.0,99.0,13.44,286.0,18.21,0.27686974,6067495.51
50.0,-0.4,283.73,1024.0,90.0,282.16,0.0,99.0,13.42,286.0,18.45,0.5328727,6310572.17
50.0,-0.3,283.73,1024.0,90.0,282.16,0.0,100.0,13.39,287.0,18.69,0.59324634,6560055.75
50.0,-0.2,283.73,1024.0,90.0,282.16,0.0,99.0,13.35,288.0,18.87,0.73158795,6751423.12
50.0,-0.1,283.73,1023.0,90.0,282.16,0.0,98.0,13.3,289.0,18.99,0.77963394,6881046.94
50.0,0.0,283.73,1023.0,90.0,282.16,0.0,97.0,13.24,289.0,19.11,0.6821031,7012319.37
50.0,0.1,283.73,1023.0,90.0,282.16,0.0,97.0,13.21,289.0,19.11,0.5093672,7012319.37
50.0,0.2,283.49,1023.0,90.0,281.92,0.0,96.0,13.18,289.0,19.11,0.6005721,7012319.37
50.0,0.3,283.55,1023.0,90.0,281.98,0.0,93.0,13.12,289.0,19.15,0.31072435,7056445.01
50.0,0.4,283.49,1023.0,91.0,282.09,0.0,87.0,13.05,288.0,19.23,0.3076718,7145250.83
50.0,0.5,283.51,1023.0,91.0,282.11,0.0,81.0,12.97,287.0,19.31,0.68499285,7234798.63
50.0,0.6,283.59,1023.0,91.0,282.19,0.0,74.0,12.87,286.0,19.31,0.6394094,7234798.63
50.0,0.7,283.65,1022.0,91.0,282.24,0.0,67.0,12.77,285.0,19.31,0.60786885,7234798.63
50.0,0.8,283.69,1022.0,92.0,282.45,0.0,62.0,12.64,284.0,19.29,0.8341924,7212341.95
50.0,0.9,283.73,1022.0,92.0,282.49,0.0,60.0,12.48,283.0,19.25,0.42523706,7167568.10
50.0,1.0,283.81,1022.0,92.0,282.57,0.0,59.0,12.32,283.0,19.21,0.4781758,7122979.94
50.0,1.1,283.84,1022.0,93.0,282.76,0.0,65.0,11.87,283.0,18.93,0.72354114,6816029.61
50.0,1.2,283.84,1022.0,94.0,282.91,0.0,72.0,11.41,283.0,18.65,0.7052364,6518026.70
50.0,1.3,283.29,1022.0,94.0,282.37,0.0,75.0,11.03,283.0,18.43,0.53096324,6290072.22
50.0,1.4,283.08,1021.0,95.0,282.32,0.0,74.0,10.72,285.0,18.27,0.6062382,6127668.59
50.0,1.5,282.98,1021.0,95.0,282.22,0.0,74.0,10.42,286.0,18.11,0.5772663,5968084.69
50.0,1.6,282.99,1021.0,94.0,282.07,0.0,77.0,10.31,287.0,17.99,0.3498902,5850232.37
50.0,1.7,283.02,1021.0,82.0,280.1,0.0,81.0,10.21,288.0,17.87,0.7075656,5733941.84
50.0,1.8,282.88,1021.0,82.0,279.96,0.0,84.0,10.12,290.0,17.75,0.54293686,5619202.70
50.0,1.9,282.81,1019.0,82.0,279.89,0.0,88.0,10.02,290.0,17.63,0.48823354,5506004.52
50.0,2.0,283.03,1019.0,82.0,280.11,0.0,92.0,9.93,291.0,17.51,0.59021443,5394336.88
50.1,-8.0,284.46,1031.0,83.0,281.68,0.21,100.0,10.54,300.0,12.47,0.6509141,1948403.88
50.1,-7.9,284.47,1031.0,83.0,281.69,0.21,100.0,10.63,300.0,12.59,0.5629945,2005195.94
50.1,-7.8,284.48,1031.0,83.0,281.7,0.21,100.0,10.73,300.0,12.71,0.60222703,2063080.99
50.1,-7.7,284.48,1031.0,84.0,281.88,0.21,100.0,10.75,300.0,12.78,0.41901368,2097356.17
50.1,-7.6,284.47,1031.0,84.0,281.87,0.21,100.0,10.71,300.0,12.8,0.5433747,2107218.3
50.1,-7.5,284.47,1031.0,84.0,281.87,0.22,100.0,10.67,299.0,12.83,0.41265517,2122069.46
